"title","totalScore","reviewsCount","street","city","state","countryCode","website","phone","url","categories/0","categories/1","categoryName"
"โรงเรียนสอนภาษาแฮปปี้อิ๊ง","4.6","5","ถนนสรรพสิทธิ์","อำเภอเมืองอุบลราชธานี","อุบลราชธานี","TH","http://www.facebook.com/happyengubon","+66 83 464 5445","https://www.google.com/maps/search/?api=1&query=%E0%B9%82%E0%B8%A3%E0%B8%87%E0%B9%80%E0%B8%A3%E0%B8%B5%E0%B8%A2%E0%B8%99%E0%B8%AA%E0%B8%AD%E0%B8%99%E0%B8%A0%E0%B8%B2%E0%B8%A9%E0%B8%B2%E0%B9%81%E0%B8%AE%E0%B8%9B%E0%B8%9B%E0%B8%B5%E0%B9%89%E0%B8%AD%E0%B8%B4%E0%B9%8A%E0%B8%87&query_place_id=ChIJq-g_ZIWHFjERnn9SQTRDt9Q",,,"ศูนย์การเรียนรู้"
"บ้านเด็กเรียนครูโตโต้",,,"125 ถนน ผาแดง","อำเภอเมืองอุบลราชธานี","อุบลราชธานี","TH",,"+66 82 375 4801","https://www.google.com/maps/search/?api=1&query=%E0%B8%9A%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B9%80%E0%B8%94%E0%B9%87%E0%B8%81%E0%B9%80%E0%B8%A3%E0%B8%B5%E0%B8%A2%E0%B8%99%E0%B8%84%E0%B8%A3%E0%B8%B9%E0%B9%82%E0%B8%95%E0%B9%82%E0%B8%95%E0%B9%89&query_place_id=ChIJYRjb1ICHFjERCoK6tcZy1pw",,,"โรงเรียนกวดวิชา"
"Cube Physics By P'Benz",,,"610 ถนนสรรพสิทธิ์","อำเภอเมืองอุบลราชธานี","อุบลราชธานี","TH",,"","https://www.google.com/maps/search/?api=1&query=Cube%20Physics%20By%20P'Benz&query_place_id=ChIJDZYUUtSHFjERseDwDbabveg",,,"บริการกวดวิชา"
"ติวเตอร์สูท","5","1","6RPX+5RX ถนน ชวาลาใน","อำเภอเมืองอุบลราชธานี","อุบลราชธานี","TH",,"+66 89 281 7132","https://www.google.com/maps/search/?api=1&query=%E0%B8%95%E0%B8%B4%E0%B8%A7%E0%B9%80%E0%B8%95%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B8%AA%E0%B8%B9%E0%B8%97&query_place_id=ChIJORYzwdSHFjERflvQr80BL0U",,,"เสื้อผ้าเครื่องแต่งกาย"
"ทดลองวิทย์ With T.Gift","5","3","184 ถนน พโลรังฤทธิ์","อำเภอเมืองอุบลราชธานี","อุบลราชธานี","TH","https://www.facebook.com/share/19WbjWhaZ5/?mibextid=wwXIfr","+66 89 716 7468","https://www.google.com/maps/search/?api=1&query=%E0%B8%97%E0%B8%94%E0%B8%A5%E0%B8%AD%E0%B8%87%E0%B8%A7%E0%B8%B4%E0%B8%97%E0%B8%A2%E0%B9%8C%20With%20T.Gift&query_place_id=ChIJYVRb41qHFjERwGtvTBSZB0E",,,"สถาบันการศึกษา"
"นิสิตจุฬาติวเตอร์",,,"เลขที่ 58-62 ถนน พโลชัย","อำเภอเมืองอุบลราชธานี","อุบลราชธานี","TH",,"+66 89 722 6489","https://www.google.com/maps/search/?api=1&query=%E0%B8%99%E0%B8%B4%E0%B8%AA%E0%B8%B4%E0%B8%95%E0%B8%88%E0%B8%B8%E0%B8%AC%E0%B8%B2%E0%B8%95%E0%B8%B4%E0%B8%A7%E0%B9%80%E0%B8%95%E0%B8%AD%E0%B8%A3%E0%B9%8C&query_place_id=ChIJ3VlGTteHFjERmrJ5r33EmtY",,,"ศูนย์การเรียนรู้"
"เอชัวร์ ติวเตอร์",,,"6VP2+993","อำเภอเมืองอุบลราชธานี","อุบลราชธานี","TH",,"","https://www.google.com/maps/search/?api=1&query=%E0%B9%80%E0%B8%AD%E0%B8%8A%E0%B8%B1%E0%B8%A7%E0%B8%A3%E0%B9%8C%20%E0%B8%95%E0%B8%B4%E0%B8%A7%E0%B9%80%E0%B8%95%E0%B8%AD%E0%B8%A3%E0%B9%8C&query_place_id=ChIJs_EqUgCHFjERL34UzcKgjS0",,,
"ติวตำรวจ By อ.ศรัณย์ สาขา2","5","1","106/1 ถ.พนม ต.ในเมือง อ.เมือง 106/1 ถ. พนม","อำเภอเมืองอุบลราชธานี","อุบลราชธานี","TH",,"+66 86 468 4137","https://www.google.com/maps/search/?api=1&query=%E0%B8%95%E0%B8%B4%E0%B8%A7%E0%B8%95%E0%B8%B3%E0%B8%A3%E0%B8%A7%E0%B8%88%20By%20%E0%B8%AD.%E0%B8%A8%E0%B8%A3%E0%B8%B1%E0%B8%93%E0%B8%A2%E0%B9%8C%20%E0%B8%AA%E0%B8%B2%E0%B8%82%E0%B8%B22&query_place_id=ChIJoWGSQ1SHFjER8OGfrC9Yqq0",,,"โรงเรียนกวดวิชา"
"High End Academy","4.8","4","510 Sappasit road Naimuang Muang","อำเภอเมืองอุบลราชธานี","อุบลราชธานี","TH","https://www.facebook.com/High-End-Academy-306758089948358/","+66 88 108 7770","https://www.google.com/maps/search/?api=1&query=High%20End%20Academy&query_place_id=ChIJb1fwUgOJFjER7Xhj9lQG3K4",,,"โรงเรียนกวดวิชา"
"โรงเรียนกวดวิชาจิรวัฒน์",,,,"อำเภอเมืองอุบลราชธานี","อุบลราชธานี","TH",,"","https://www.google.com/maps/search/?api=1&query=%E0%B9%82%E0%B8%A3%E0%B8%87%E0%B9%80%E0%B8%A3%E0%B8%B5%E0%B8%A2%E0%B8%99%E0%B8%81%E0%B8%A7%E0%B8%94%E0%B8%A7%E0%B8%B4%E0%B8%8A%E0%B8%B2%E0%B8%88%E0%B8%B4%E0%B8%A3%E0%B8%A7%E0%B8%B1%E0%B8%92%E0%B8%99%E0%B9%8C&query_place_id=ChIJ_X_rrX-IFjER9pQP20mLGlM",,,"โรงเรียนกวดวิชา"
"โรงเรียนเสริมคณิต (อ. ป้อม)","5","26","759 ถนนสรรพสิทธิ์","อำเภอเมืองอุบลราชธานี","อุบลราชธานี","TH",,"+66 96 929 4415","https://www.google.com/maps/search/?api=1&query=%E0%B9%82%E0%B8%A3%E0%B8%87%E0%B9%80%E0%B8%A3%E0%B8%B5%E0%B8%A2%E0%B8%99%E0%B9%80%E0%B8%AA%E0%B8%A3%E0%B8%B4%E0%B8%A1%E0%B8%84%E0%B8%93%E0%B8%B4%E0%B8%95%20(%E0%B8%AD.%20%E0%B8%9B%E0%B9%89%E0%B8%AD%E0%B8%A1)&query_place_id=ChIJoZtLXX6IFjERwcPB0GqQs28",,,"ศูนย์การเรียนรู้"
"BIO Center","5","3",,"อำเภอเมืองอุบลราชธานี","อุบลราชธานี","TH","https://www.biokrupla.com/index.php?file=seat2-1&cos=81","+66 80 185 7842","https://www.google.com/maps/search/?api=1&query=BIO%20Center&query_place_id=ChIJVU4_W36IFjERZoDUPUfNXSo",,,"ศูนย์การเรียนรู้"
"โรงเรียนกวดวิชาโกเมนวิทยา Gmath",,,"582 ถนนสรรพสิทธิ์","อำเภอเมืองอุบลราชธานี","อุบลราชธานี","TH",,"+66 89 628 1283","https://www.google.com/maps/search/?api=1&query=%E0%B9%82%E0%B8%A3%E0%B8%87%E0%B9%80%E0%B8%A3%E0%B8%B5%E0%B8%A2%E0%B8%99%E0%B8%81%E0%B8%A7%E0%B8%94%E0%B8%A7%E0%B8%B4%E0%B8%8A%E0%B8%B2%E0%B9%82%E0%B8%81%E0%B9%80%E0%B8%A1%E0%B8%99%E0%B8%A7%E0%B8%B4%E0%B8%97%E0%B8%A2%E0%B8%B2%20Gmath&query_place_id=ChIJHZi38PqJFjERLBwfetCbur4",,,"โรงเรียนการศึกษาพิเศษ"
"วิทยาศาสตร์ อ.หนิง",,,"590 ถนนสรรพสิทธิ์","เมือง","อุบลราชธานี","TH",,"+66 45 953 339","https://www.google.com/maps/search/?api=1&query=%E0%B8%A7%E0%B8%B4%E0%B8%97%E0%B8%A2%E0%B8%B2%E0%B8%A8%E0%B8%B2%E0%B8%AA%E0%B8%95%E0%B8%A3%E0%B9%8C%20%E0%B8%AD.%E0%B8%AB%E0%B8%99%E0%B8%B4%E0%B8%87&query_place_id=ChIJDaZN8QuJFjER0lSVJ3zFaK0",,,"บริการกวดวิชา"
"Eureka_Ubon",,,"737/3 ถนนสรรพสิทธิ์","อำเภอเมืองอุบลราชธานี","อุบลราชธานี","TH","http://www.eureka-school.com/","+66 62 553 5491","https://www.google.com/maps/search/?api=1&query=Eureka_Ubon&query_place_id=ChIJveikFZ6JFjERRI48zxyjYVc",,,"บริการกวดวิชา"
"Start-Up English by ครูพี่จ๋า","5","3","781 ถนนสรรพสิทธิ์","เมือง","อุบลราชธานี","TH","https://web.facebook.com/profile.php?id=100085136016388","+66 95 898 5921","https://www.google.com/maps/search/?api=1&query=Start-Up%20English%20by%20%E0%B8%84%E0%B8%A3%E0%B8%B9%E0%B8%9E%E0%B8%B5%E0%B9%88%E0%B8%88%E0%B9%8B%E0%B8%B2&query_place_id=ChIJj5PB-Qa3fQsRTg_XS2SA-x8",,,"ศูนย์การเรียนรู้"
"คุมอง",,,"174 ถนนสรรพสิทธิ์","อำเภอเมืองอุบลราชธานี","อุบลราชธานี","TH","http://th.kumonglobal.com/","+66 2 626 6555","https://www.google.com/maps/search/?api=1&query=%E0%B8%84%E0%B8%B8%E0%B8%A1%E0%B8%AD%E0%B8%87&query_place_id=ChIJQ-rcfs2HFjER70Ldaa1UGQU",,,"โรงเรียนกวดวิชา"
"ศูนย์วิชาการ RAC อุบลราชธานี",,,"โรงเรียนเบ็ญจะมะมหาราช 12 ซอย สรรพสิทธิ์ 10","อำเภอเมืองอุบลราชธานี","อุบลราชธานี","TH",,"+66 45 240 967","https://www.google.com/maps/search/?api=1&query=%E0%B8%A8%E0%B8%B9%E0%B8%99%E0%B8%A2%E0%B9%8C%E0%B8%A7%E0%B8%B4%E0%B8%8A%E0%B8%B2%E0%B8%81%E0%B8%B2%E0%B8%A3%20RAC%20%E0%B8%AD%E0%B8%B8%E0%B8%9A%E0%B8%A5%E0%B8%A3%E0%B8%B2%E0%B8%8A%E0%B8%98%E0%B8%B2%E0%B8%99%E0%B8%B5&query_place_id=ChIJCws0bH-IFjERcEst9fTh_WU",,,"บริการกวดวิชา"
"Good English ( สตูดิโอสอนภาษาอังกฤษ )","4.2","5","106 1 ถ. ชวาลานอก","เมือง","อุบลราชธานี","TH","https://www.facebook.com/LanguageStudioGoodEnglish","+66 85 856 6418","https://www.google.com/maps/search/?api=1&query=Good%20English%20(%20%E0%B8%AA%E0%B8%95%E0%B8%B9%E0%B8%94%E0%B8%B4%E0%B9%82%E0%B8%AD%E0%B8%AA%E0%B8%AD%E0%B8%99%E0%B8%A0%E0%B8%B2%E0%B8%A9%E0%B8%B2%E0%B8%AD%E0%B8%B1%E0%B8%87%E0%B8%81%E0%B8%A4%E0%B8%A9%20)&query_place_id=ChIJO0To6bqHFjERqHFz0L6pwe0",,,"โรงเรียนสอนภาษาอังกฤษ"
"Physics อ.หน่อย",,,"735 ปาก, 5.2 ซอย สรรพสิทธิ์ 10","อำเภอเมืองอุบลราชธานี","อุบลราชธานี","TH","https://www.facebook.com/physics.Noi","+66 86 868 8466","https://www.google.com/maps/search/?api=1&query=Physics%20%E0%B8%AD.%E0%B8%AB%E0%B8%99%E0%B9%88%E0%B8%AD%E0%B8%A2&query_place_id=ChIJwwxnXX6IFjER1oqxoicUu2w",,,"ติวเตอร์ส่วนตัว"
"อ.ณัฐ คณิต - ฟิสิกส์",,,,"อำเภอเมืองอุบลราชธานี","อุบลราชธานี","TH",,"","https://www.google.com/maps/search/?api=1&query=%E0%B8%AD.%E0%B8%93%E0%B8%B1%E0%B8%90%20%E0%B8%84%E0%B8%93%E0%B8%B4%E0%B8%95%20-%20%E0%B8%9F%E0%B8%B4%E0%B8%AA%E0%B8%B4%E0%B8%81%E0%B8%AA%E0%B9%8C&query_place_id=ChIJe3_Oe36IFjERcvMWvxKNALY",,,"ติวเตอร์ส่วนตัว"
"โรงเรียนกวดวิชาไอแมท (มัธยม)",,,"849 ถนนสรรพสิทธิ์","อำเภอเมืองอุบลราชธานี","อุบลราชธานี","TH",,"+66 85 859 5047","https://www.google.com/maps/search/?api=1&query=%E0%B9%82%E0%B8%A3%E0%B8%87%E0%B9%80%E0%B8%A3%E0%B8%B5%E0%B8%A2%E0%B8%99%E0%B8%81%E0%B8%A7%E0%B8%94%E0%B8%A7%E0%B8%B4%E0%B8%8A%E0%B8%B2%E0%B9%84%E0%B8%AD%E0%B9%81%E0%B8%A1%E0%B8%97%20(%E0%B8%A1%E0%B8%B1%E0%B8%98%E0%B8%A2%E0%B8%A1)&query_place_id=ChIJ5bBxKKCJFjER1zKEwQNpkAY",,,"โรงเรียนกวดวิชา"
"สถาบันกวดวิชา สุริยา",,,,"อำเภอเมืองอุบลราชธานี","อุบลราชธานี","TH",,"","https://www.google.com/maps/search/?api=1&query=%E0%B8%AA%E0%B8%96%E0%B8%B2%E0%B8%9A%E0%B8%B1%E0%B8%99%E0%B8%81%E0%B8%A7%E0%B8%94%E0%B8%A7%E0%B8%B4%E0%B8%8A%E0%B8%B2%20%E0%B8%AA%E0%B8%B8%E0%B8%A3%E0%B8%B4%E0%B8%A2%E0%B8%B2&query_place_id=ChIJxRZqwtaHFjER5L7xKlEhTGI",,,"โรงเรียนกวดวิชา"
"สิริภาอุบล",,,"388, ถ.อุปลีสาน (ใกล้สามแยกชลประทาน 7), ต.ในเมือง อ.เมือง จ.อุบลราชธานี, 34000","อำเภอเมืองอุบลราชธานี","อุบลราชธานี","TH",,"+66 98 145 3595","https://www.google.com/maps/search/?api=1&query=%E0%B8%AA%E0%B8%B4%E0%B8%A3%E0%B8%B4%E0%B8%A0%E0%B8%B2%E0%B8%AD%E0%B8%B8%E0%B8%9A%E0%B8%A5&query_place_id=ChIJTyuHWwyGFjERy-dgoS6j3bc",,,"บริการกวดวิชา"
"บ้านปลูกวิทย์ by Top Science",,,"129/2 หมู่ 10 ถ. เลี่ยงเมืองอุบลราชธานี","อำเภอเมืองอุบลราชธานี","อุบลราชธานี","TH",,"+66 94 259 9141","https://www.google.com/maps/search/?api=1&query=%E0%B8%9A%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B8%9B%E0%B8%A5%E0%B8%B9%E0%B8%81%E0%B8%A7%E0%B8%B4%E0%B8%97%E0%B8%A2%E0%B9%8C%20by%20Top%20Science&query_place_id=ChIJg4SV79mJFjERweH-Arvyq7A",,,"โรงเรียนมัธยมศึกษา"
"โรงเรียนสาธิตมหาวิทยาลัยราชภัฏอุบลราชธานี",,,"2 ถนน ราชธานี","อำเภอเมืองอุบลราชธานี","อุบลราชธานี","TH","http://www.satitubru.ac.th/","+66 99 334 5829","https://www.google.com/maps/search/?api=1&query=%E0%B9%82%E0%B8%A3%E0%B8%87%E0%B9%80%E0%B8%A3%E0%B8%B5%E0%B8%A2%E0%B8%99%E0%B8%AA%E0%B8%B2%E0%B8%98%E0%B8%B4%E0%B8%95%E0%B8%A1%E0%B8%AB%E0%B8%B2%E0%B8%A7%E0%B8%B4%E0%B8%97%E0%B8%A2%E0%B8%B2%E0%B8%A5%E0%B8%B1%E0%B8%A2%E0%B8%A3%E0%B8%B2%E0%B8%8A%E0%B8%A0%E0%B8%B1%E0%B8%8F%E0%B8%AD%E0%B8%B8%E0%B8%9A%E0%B8%A5%E0%B8%A3%E0%B8%B2%E0%B8%8A%E0%B8%98%E0%B8%B2%E0%B8%99%E0%B8%B5&query_place_id=ChIJ2QiX3HmIFjERU0ezxE5zWQk",,,"โรงเรียนอนุบาล"
"โรงเรียนติวตำรวจ By อ.ศรัณย์ สาขา1","5","1","91 ถ. พนม","อ.เมือง","อุบลราชธานี","TH",,"+66 86 460 4137","https://www.google.com/maps/search/?api=1&query=%E0%B9%82%E0%B8%A3%E0%B8%87%E0%B9%80%E0%B8%A3%E0%B8%B5%E0%B8%A2%E0%B8%99%E0%B8%95%E0%B8%B4%E0%B8%A7%E0%B8%95%E0%B8%B3%E0%B8%A3%E0%B8%A7%E0%B8%88%20By%20%E0%B8%AD.%E0%B8%A8%E0%B8%A3%E0%B8%B1%E0%B8%93%E0%B8%A2%E0%B9%8C%20%E0%B8%AA%E0%B8%B2%E0%B8%82%E0%B8%B21&query_place_id=ChIJ58fLxluHFjER0nfbaYqHt5U",,,"สถาบันการสอบเข้าเป็นข้าราชการ"
"ต้นกล้า ติวเตอร์",,,"22 ถนน นครบาล","เมือง","อุบลราชธานี","TH",,"","https://www.google.com/maps/search/?api=1&query=%E0%B8%95%E0%B9%89%E0%B8%99%E0%B8%81%E0%B8%A5%E0%B9%89%E0%B8%B2%20%E0%B8%95%E0%B8%B4%E0%B8%A7%E0%B9%80%E0%B8%95%E0%B8%AD%E0%B8%A3%E0%B9%8C&query_place_id=ChIJgcpCUzKGFjERekZCeW7lY9A",,,
"ศูนย์ภาษา ลีด ( LEAD Language Centre ) โรงเรียนสอนภาษาอังกฤษ ศูนย์สอบ IELTS อุบลราชธานี","5","233","97/5-7 ถนน พิชิตรังสรรค์","อำเภอเมืองอุบลราชธานี","อุบลราชธานี","TH","https://leadlanguagecentre.com/","+66 45 905 299","https://www.google.com/maps/search/?api=1&query=%E0%B8%A8%E0%B8%B9%E0%B8%99%E0%B8%A2%E0%B9%8C%E0%B8%A0%E0%B8%B2%E0%B8%A9%E0%B8%B2%20%E0%B8%A5%E0%B8%B5%E0%B8%94%20(%20LEAD%20Language%20Centre%20)%20%E0%B9%82%E0%B8%A3%E0%B8%87%E0%B9%80%E0%B8%A3%E0%B8%B5%E0%B8%A2%E0%B8%99%E0%B8%AA%E0%B8%AD%E0%B8%99%E0%B8%A0%E0%B8%B2%E0%B8%A9%E0%B8%B2%E0%B8%AD%E0%B8%B1%E0%B8%87%E0%B8%81%E0%B8%A4%E0%B8%A9%20%E0%B8%A8%E0%B8%B9%E0%B8%99%E0%B8%A2%E0%B9%8C%E0%B8%AA%E0%B8%AD%E0%B8%9A%20IELTS%20%E0%B8%AD%E0%B8%B8%E0%B8%9A%E0%B8%A5%E0%B8%A3%E0%B8%B2%E0%B8%8A%E0%B8%98%E0%B8%B2%E0%B8%99%E0%B8%B5&query_place_id=ChIJ0ZVPKsuHFjERDqbAChHWhlY",,,"โรงเรียนสอนภาษาอังกฤษ"
"Smile Kids Home","4","1","9 ถนน สุปัฏน์","อำเภอเมืองอุบลราชธานี","อุบลราชธานี","TH",,"+66 89 945 4140","https://www.google.com/maps/search/?api=1&query=Smile%20Kids%20Home&query_place_id=ChIJ5bcRpYuHFjERjPlY-OYAKOE",,,"โรงเรียนกวดวิชา"
"ท็อปซายน์","5","2","6VJ5+4X9","อำเภอเมืองอุบลราชธานี","อุบลราชธานี","TH",,"+66 85 147 9209","https://www.google.com/maps/search/?api=1&query=%E0%B8%97%E0%B9%87%E0%B8%AD%E0%B8%9B%E0%B8%8B%E0%B8%B2%E0%B8%A2%E0%B8%99%E0%B9%8C&query_place_id=ChIJq-HdUjKGFjERY2-GoAuqIlk",,,"โรงเรียนกวดวิชา"
"ครูปุ้ย English House",,,"117 ถนน เบ็ญจะมะ","อำเภอเมืองอุบลราชธานี","อุบลราชธานี","TH",,"+66 81 547 5617","https://www.google.com/maps/search/?api=1&query=%E0%B8%84%E0%B8%A3%E0%B8%B9%E0%B8%9B%E0%B8%B8%E0%B9%89%E0%B8%A2%20English%20House&query_place_id=ChIJpVHZijeHFjER1rgg6uEFfxs",,,"บริการกวดวิชา"
"บริษัท เอ็ดดูเคชั่น เน็ทเวิร์ค จำกัด",,,"339 อาคารสมาร์ทอิงลิช, ถนนเขื่อนธานี, ตำบลในเมือง อำเภอเมือง จังหวัดอุบลราชธานี","อำเภอเมืองอุบลราชธานี","อุบลราชธานี","TH",,"+66 86 584 6040","https://www.google.com/maps/search/?api=1&query=%E0%B8%9A%E0%B8%A3%E0%B8%B4%E0%B8%A9%E0%B8%B1%E0%B8%97%20%E0%B9%80%E0%B8%AD%E0%B9%87%E0%B8%94%E0%B8%94%E0%B8%B9%E0%B9%80%E0%B8%84%E0%B8%8A%E0%B8%B1%E0%B9%88%E0%B8%99%20%E0%B9%80%E0%B8%99%E0%B9%87%E0%B8%97%E0%B9%80%E0%B8%A7%E0%B8%B4%E0%B8%A3%E0%B9%8C%E0%B8%84%20%E0%B8%88%E0%B8%B3%E0%B8%81%E0%B8%B1%E0%B8%94&query_place_id=ChIJF5JN7zGGFjERBUz-W2rUwqU",,,"บริการกวดวิชา"
"uCha ชาไข่มุกยูฉะ&Coffee uKoff","5","32","470 ถนน พรหมราช","เมือง","อุบลราชธานี","TH",,"+66 88 756 6700","https://www.google.com/maps/search/?api=1&query=uCha%20%E0%B8%8A%E0%B8%B2%E0%B9%84%E0%B8%82%E0%B9%88%E0%B8%A1%E0%B8%B8%E0%B8%81%E0%B8%A2%E0%B8%B9%E0%B8%89%E0%B8%B0%26Coffee%20uKoff&query_place_id=ChIJYwgjzYiHFjERP5lXT72QRtw",,,"ชาไข่มุก"
"มหาวิทยาลัยราชภัฏอุบลราชธานี","4.5","104","2 ถนน ราชธานี","อำเภอเมืองอุบลราชธานี","อุบลราชธานี","TH","https://www.ubru.ac.th/","+66 45 352 000","https://www.google.com/maps/search/?api=1&query=%E0%B8%A1%E0%B8%AB%E0%B8%B2%E0%B8%A7%E0%B8%B4%E0%B8%97%E0%B8%A2%E0%B8%B2%E0%B8%A5%E0%B8%B1%E0%B8%A2%E0%B8%A3%E0%B8%B2%E0%B8%8A%E0%B8%A0%E0%B8%B1%E0%B8%8F%E0%B8%AD%E0%B8%B8%E0%B8%9A%E0%B8%A5%E0%B8%A3%E0%B8%B2%E0%B8%8A%E0%B8%98%E0%B8%B2%E0%B8%99%E0%B8%B5&query_place_id=ChIJwYybc09eFjEROVDVrX2j8Y4",,,"มหาวิทยาลัยรัฐ"
"ECC Ubon Ratchathani","3.7","7","ถนน พโลรังฤทธิ์","อำเภอเมืองอุบลราชธานี","อุบลราชธานี","TH","http://ecc.ac.th/","+66 89 139 8456","https://www.google.com/maps/search/?api=1&query=ECC%20Ubon%20Ratchathani&query_place_id=ChIJqf8Bdy2GFjERWXD_PGqpeOg",,,"สถาบันการศึกษา"
"UBON Academy","5","4","97 5","อำเภอเมืองอุบลราชธานี","อุบลราชธานี","TH","https://www.ubonac.com/","+66 90 235 1107","https://www.google.com/maps/search/?api=1&query=UBON%20Academy&query_place_id=ChIJm8H2fgaIFjERC49TPKqUb4c",,,"โรงเรียนสอนภาษา"
"บ้านศรีปราชญ์ อุบลราชธานี",,,"76 ถนน พโลรังฤทธิ์","อำเภอเมืองอุบลราชธานี","อุบลราชธานี","TH",,"","https://www.google.com/maps/search/?api=1&query=%E0%B8%9A%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B8%A8%E0%B8%A3%E0%B8%B5%E0%B8%9B%E0%B8%A3%E0%B8%B2%E0%B8%8A%E0%B8%8D%E0%B9%8C%20%E0%B8%AD%E0%B8%B8%E0%B8%9A%E0%B8%A5%E0%B8%A3%E0%B8%B2%E0%B8%8A%E0%B8%98%E0%B8%B2%E0%B8%99%E0%B8%B5&query_place_id=ChIJ8SEndbeHFjERDun-I3UGoGc",,,"บริการกวดวิชา"
"Master Eng",,,"24 ถนน นครบาล","เมือง","อุบลราชธานี","TH","http://www.masterengs.com/","+66 82 378 5993","https://www.google.com/maps/search/?api=1&query=Master%20Eng&query_place_id=ChIJyzHfZGyHFjER0kFWs_6vgDE",,,"โรงเรียนกวดวิชา"
"Smile-English",,,"12 1 ซอย ชยางกูร 12","เมือง","อุบลราชธานี","TH","https://www.facebook.com/Smile-English-105434005226880/photos/?ref=page_internal","","https://www.google.com/maps/search/?api=1&query=Smile-English&query_place_id=ChIJW9YYWw-HFjER4zncFr-C0LE",,,"โรงเรียนกวดวิชา"
"บ้านเบ็ญ อะคาเดมิค เซ็นเตอร์",,,,"อำเภอเมืองอุบลราชธานี","อุบลราชธานี","TH",,"","https://www.google.com/maps/search/?api=1&query=%E0%B8%9A%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B9%80%E0%B8%9A%E0%B9%87%E0%B8%8D%20%E0%B8%AD%E0%B8%B0%E0%B8%84%E0%B8%B2%E0%B9%80%E0%B8%94%E0%B8%A1%E0%B8%B4%E0%B8%84%20%E0%B9%80%E0%B8%8B%E0%B9%87%E0%B8%99%E0%B9%80%E0%B8%95%E0%B8%AD%E0%B8%A3%E0%B9%8C&query_place_id=ChIJA9Sozn2IFjER3yY45CVEp-Y",,,
"English Plus One","1","2","332 Phadang Road","Muang","Ubon Ratchathani","TH","https://www.facebook.com/EngPlusOne/","+66 80 333 4635","https://www.google.com/maps/search/?api=1&query=English%20Plus%20One&query_place_id=ChIJ2YC9-s2HFjERLTDt89KxKUE",,,"นายหน้าหางาน"
